id_empleado,nombre_completo,fecha_inicio,genero,edad,discapacidad,etnia,attrition,fecha_renuncia
1614,"Llabrés, Custodia",1983-10-03,otros,30,0,afrodescendiente,0,
1615,"Torre, Carolina",2002-05-04,varon,65,0,asiatico,0,
1616,"Carbajo, Manuelita",1999-11-17,otros,60,0,asiatico,1,2003-11-16
1617,"Marti, Noa",2015-05-26,mujer,35,0,blanco,1,2019-03-10
1618,"Bueno, Ramiro",2019-07-06,otros,46,0,indio,1,2022-09-15
1619,"Bellido, Leire",2017-02-24,mujer,39,0,afrodescendiente,0,
1620,"Palacio, Danilo",2008-05-01,varon,42,0,indio,1,2012-03-20
1621,"Espejo, Marc",2023-11-09,mujer,57,1,latino,1,2026-07-29
1622,"Rosa, Danilo",1999-02-04,varon,34,0,afrodescendiente,1,2001-09-19
1623,"Marco, Francisco Javier",2022-10-06,mujer,58,0,asiatico,1,2027-07-19
1624,"Cervera, Lucía",1990-11-12,varon,53,0,blanco,0,
1625,"Campoy, Belén",2007-05-12,otros,60,0,blanco,1,2012-05-07
1626,"Múñiz, Bernarda",2013-07-24,varon,61,1,griego,1,2016-06-30
1627,"Galvez, Teodora",2008-07-14,mujer,42,0,griego,1,2009-02-07
1628,"Amorós, Borja",2000-01-31,otros,41,0,griego,0,
1629,"Ugarte, Carmelita",1991-01-13,mujer,58,0,blanco,0,
1630,"Prieto, Noa",1997-02-07,mujer,37,0,indio,1,1998-01-13
1631,"Alemán, Feliciano",1988-08-13,mujer,41,0,asiatico,1,1993-02-09
1632,"Almagro, Joel",2000-09-11,varon,30,0,indio,1,2002-06-20
1633,"Iñiguez, Cebrián",1999-11-24,mujer,28,0,indio,1,2004-09-02
1634,"Franch, Lupe",2011-08-22,mujer,60,0,blanco,0,
1635,"Baeza, Tomás",1995-07-24,varon,37,0,latino,0,
1636,"Pedraza, Edu",1991-06-10,varon,27,0,asiatico,0,
1637,"Hidalgo, Calixto",1986-04-03,mujer,51,0,asiatico,1,1988-07-22
1638,"Sanmartín, Abilio",1989-01-19,otros,31,0,blanco,1,1989-10-03
1639,"Castelló, Margarita",1989-11-01,varon,25,0,latino,0,
1640,"Nieto, Jeremías",1991-06-24,mujer,35,0,latino,1,1994-05-12
1641,"Gimeno, Gastón",1986-08-11,varon,28,0,afrodescendiente,1,1992-01-18
1642,"Arranz, Olga",1999-02-13,mujer,30,0,afrodescendiente,1,2002-12-22
1643,"Escolano, Nazaret",2010-08-09,varon,24,0,indio,1,2012-07-22
1644,"Cantón, Ani",1991-10-03,varon,69,0,blanco,0,
1645,"González, Aura",2002-05-13,mujer,19,0,blanco,1,2003-03-30
1646,"España, Brunilda",2006-01-16,mujer,56,0,indio,1,2009-12-16
1647,"Riera, Ramiro",1987-01-03,varon,54,0,indio,0,
1648,"Farré, Encarnación",2007-06-06,varon,62,0,latino,0,
1649,"Blanch, Amílcar",1992-07-04,mujer,60,0,afrodescendiente,0,
1650,"Álamo, Moisés",2017-09-12,mujer,49,0,indio,1,2022-05-14
1651,"Laguna, Jafet",1997-02-26,mujer,57,0,latino,1,1998-11-29
1652,"Giralt, Eufemia",1997-09-08,mujer,55,0,asiatico,0,
1653,"Tomas, Leonardo",1981-05-01,mujer,69,0,afrodescendiente,1,1985-08-02
1654,"Gisbert, Mariano",2014-10-07,mujer,29,0,asiatico,0,
1655,"Caballero, Abraham",1982-05-05,varon,21,0,indio,1,1983-03-25
1656,"Vicens, Nacho",2001-01-16,varon,53,0,indio,1,2002-03-16
1657,"Jordá, Candelaria",1981-10-15,mujer,20,0,indio,1,1983-04-09
1658,"Ugarte, Celestino",2018-07-08,mujer,61,0,indio,1,2019-05-24
1659,"Fabra, Cayetana",1981-07-16,otros,30,0,blanco,0,
1660,"Gil, Camila",2010-06-18,mujer,27,0,blanco,0,
1661,"Salazar, Alejandra",1995-11-17,varon,36,0,latino,0,
1662,"Rojas, Roldán",2001-06-27,varon,51,0,afrodescendiente,1,2002-05-03
1663,"Cabrero, Xavier",2019-02-20,mujer,41,0,indio,1,2023-01-29
1664,"Rosselló, Fidela",2007-02-22,varon,18,0,afrodescendiente,0,
1665,"Vilalta, Calixta",2006-01-16,varon,48,0,blanco,1,2007-12-29
1666,"Seco, Juliana",1991-08-09,varon,43,0,latino,0,
1667,"Terrón, Cecilia",1996-04-06,mujer,40,0,blanco,1,2001-07-26
1668,"Varela, Tito",1998-09-25,mujer,51,0,asiatico,1,2003-01-30
1669,"Jódar, Reinaldo",2019-01-25,varon,69,0,indio,1,2023-06-28
1670,"Salcedo, María Dolores",1982-03-11,varon,38,0,indio,1,1986-11-23
1671,"Valbuena, Wilfredo",1981-12-09,mujer,46,0,afrodescendiente,0,
1672,"Abellán, Luciano",1998-08-25,mujer,55,0,asiatico,0,
1673,"Gomila, Sabina",1994-08-26,mujer,42,0,asiatico,0,
1674,"Gimeno, Chucho",1987-11-18,varon,61,0,indio,1,1991-01-10
1675,"Hernández, Iris",2012-06-17,mujer,34,0,indio,1,2013-08-22
1676,"Barranco, Angelino",2023-12-16,varon,36,0,latino,1,2027-02-06
1677,"Manrique, Nazaret",2010-12-22,otros,61,0,afrodescendiente,1,2015-09-25
1678,"Ureña, Emma",2007-04-29,otros,65,0,asiatico,0,
1679,"Pera, Pili",1984-12-29,varon,19,0,blanco,1,1985-08-10
1680,"Seguí, Virgilio",2023-05-23,varon,46,0,griego,1,2028-02-12
1681,"Guardia, Natalia",2021-04-21,varon,63,0,blanco,1,2026-06-15
1682,"Romeu, Marcelino",1992-03-27,mujer,35,0,afrodescendiente,0,
1683,"Mateu, Teodoro",1986-01-01,mujer,18,0,griego,1,1987-08-21
1684,"Carranza, Ignacia",1983-11-10,otros,22,0,indio,0,
1685,"Verdú, Celestina",1987-08-15,mujer,23,0,indio,1,1992-10-28
1686,"Sosa, Fulgencio",2005-11-11,otros,39,0,asiatico,1,2010-12-31
1687,"Caparrós, Reina",2012-07-31,varon,34,0,griego,1,2017-02-13
1688,"Luján, Belén",1993-11-14,mujer,45,0,asiatico,0,
1689,"Quevedo, Odalis",2014-06-20,mujer,36,0,blanco,0,
1690,"Juárez, Mohamed",2005-06-26,mujer,61,0,asiatico,0,
1691,"Nogueira, Rafael",2015-08-05,varon,59,0,afrodescendiente,1,2018-08-22
1692,"Busquets, Ciríaco",2005-05-11,mujer,29,0,griego,1,2009-01-05
1693,"Cuéllar, Porfirio",1988-09-09,mujer,63,0,latino,1,1992-04-27
1694,"Ureña, Asdrubal",1982-11-30,varon,28,0,indio,1,1984-08-17
1695,"Vilar, Rubén",2000-09-24,mujer,40,0,latino,1,2002-04-12
1696,"Amador, Juan Francisco",2014-01-25,otros,55,0,afrodescendiente,1,2015-07-14
1697,"Zamorano, Wálter",1997-06-10,mujer,27,0,afrodescendiente,1,1998-08-09
1698,"Céspedes, Ángela",2008-06-23,mujer,18,0,asiatico,0,
1699,"Pinilla, Merche",2014-10-08,otros,23,1,griego,1,2016-07-16
1700,"Mora, Godofredo",2001-10-03,otros,65,0,afrodescendiente,1,2002-12-30
1701,"Tolosa, Bernardita",2004-01-03,varon,30,0,afrodescendiente,1,2007-12-14
1702,"Donoso, Charo",1990-09-09,mujer,39,0,indio,0,
1703,"Cuenca, Ruben",2022-02-19,mujer,43,0,asiatico,1,2025-08-19
1704,"Maza, Sabas",2000-07-01,varon,33,0,blanco,0,
1705,"Amador, Marcio",2013-08-23,varon,20,0,blanco,1,2017-08-28
1706,"Tomás, Cayetano",1983-02-07,mujer,22,0,indio,1,1984-05-19
1707,"Vázquez, Espiridión",2024-12-17,mujer,53,0,griego,0,
1708,"Abella, Aura",2022-09-07,mujer,42,0,afrodescendiente,1,2027-06-08
1709,"Burgos, Kike",1994-09-25,otros,54,0,indio,1,2000-02-04
1710,"Varela, Sonia",2010-05-09,mujer,25,0,griego,0,
1711,"Alonso, Ulises",2022-03-26,mujer,28,0,griego,1,2025-07-16
1712,"Roldan, Sabas",2017-01-05,varon,36,0,asiatico,1,2018-08-11
1713,"Serra, Pepita",1984-10-16,mujer,64,0,asiatico,0,
1714,"Balaguer, Valeria",1992-03-06,mujer,64,0,asiatico,1,1993-03-25
1715,"Exposito, Calixto",2002-01-09,otros,28,0,afrodescendiente,0,
1716,"Cid, Visitación",2011-04-24,varon,49,0,latino,0,
1717,"Cánovas, Jafet",2024-04-16,mujer,66,0,blanco,1,2024-12-26
1718,"Espada, Palmira",2008-09-25,mujer,61,0,latino,1,2010-12-31
1719,"Lago, Gabino",2005-05-09,varon,53,0,asiatico,1,2007-04-03
1720,"Taboada, Fabián",2011-09-25,varon,41,0,latino,1,2015-07-09
1721,"Moya, Hector",1982-03-13,varon,61,0,latino,1,1986-09-22
1722,"Galindo, María Dolores",2005-06-02,varon,36,0,afrodescendiente,1,2010-04-16
1723,"Pellicer, Edgardo",2012-06-10,mujer,23,0,indio,1,2014-04-01
1724,"Sanchez, Jose Antonio",2023-11-16,varon,53,0,indio,1,2027-08-23
1725,"Estévez, Hortensia",2015-08-10,varon,27,0,blanco,0,
1726,"Tamayo, Paulino",1986-12-06,varon,38,0,indio,0,
1727,"Amigó, Claudia",1996-04-01,mujer,26,0,afrodescendiente,1,1997-06-16
1728,"Baena, Susana",1986-12-03,varon,42,0,latino,1,1992-02-24
1729,"Patiño, Andrés",2007-07-15,mujer,32,0,griego,1,2008-12-24
1730,"Vergara, Hilda",2021-08-05,varon,42,0,indio,1,2023-02-06
1731,"Rodrigo, Reynaldo",1989-01-20,mujer,20,0,latino,0,
1732,"Taboada, Saturnino",1987-09-25,mujer,26,0,asiatico,1,1991-05-08
1733,"Aragonés, Aránzazu",2021-12-09,varon,19,0,asiatico,1,2024-07-13
1734,"León, Haroldo",1995-12-22,varon,55,0,afrodescendiente,0,
1735,"Carnero, Josué",2005-12-04,varon,38,0,blanco,0,
1736,"Gil, Vicenta",2024-12-16,mujer,22,0,blanco,0,
1737,"Agullo, Yolanda",2019-07-23,varon,52,0,griego,0,
1738,"Cordero, Hortensia",1998-01-10,varon,34,0,griego,1,2002-01-13
1739,"Iñiguez, Pacífica",2009-06-04,mujer,26,0,latino,1,2014-10-27
1740,"Cabrero, Eligio",1990-09-03,varon,33,0,afrodescendiente,1,1995-05-06
1741,"Rebollo, Dafne",2010-04-17,mujer,24,0,latino,1,2011-06-23
1742,"Vélez, Hilario",2022-08-11,varon,60,0,griego,1,2023-10-11
1743,"Díez, Adolfo",1995-07-15,varon,53,0,blanco,0,
1744,"Ríos, Rafael",2023-10-28,varon,42,0,indio,1,2027-07-09
1745,"Arjona, María José",2000-02-06,varon,62,0,indio,0,
1746,"Otero, Gilberto",1982-08-12,varon,21,0,afrodescendiente,1,1986-02-14
1747,"Pedrero, José Antonio",2021-10-04,mujer,22,0,latino,1,2023-12-17
1748,"Jordá, Blas",2019-04-26,varon,35,0,latino,1,2020-09-16
1749,"Jove, Pía",1981-07-01,otros,58,0,blanco,0,
1750,"Noriega, Ema",1993-02-08,varon,34,0,blanco,1,1998-01-16
1751,"Padilla, Remedios",1990-01-23,mujer,41,0,asiatico,0,
1752,"Alcalá, Leandro",2015-01-21,mujer,60,0,griego,0,
1753,"Barral, Ruy",2005-11-08,varon,21,0,afrodescendiente,1,2007-08-23
1754,"Ledesma, Concepción",1988-11-11,varon,49,0,indio,1,1989-06-03
1755,"Soria, Isaías",2000-12-01,otros,51,0,asiatico,1,2004-08-05
1756,"Zapata, Macario",1985-12-02,mujer,34,0,afrodescendiente,1,1988-06-11
1757,"Calleja, Blas",2016-10-23,otros,57,0,latino,1,2018-03-15
1758,"Molina, Graciano",2018-02-16,varon,23,0,griego,1,2022-12-22
1759,"Ripoll, Donato",2007-04-19,mujer,46,0,afrodescendiente,1,2009-04-05
1760,"Gordillo, Adelina",2024-05-16,otros,44,0,asiatico,1,2026-07-27
1761,"Múgica, Borja",1993-08-31,otros,65,0,latino,0,
1762,"Osuna, Manuel",2009-01-16,varon,26,0,blanco,1,2013-06-28
1763,"Vázquez, Marcial",2007-10-12,varon,60,0,asiatico,1,2011-05-22
1764,"Castellanos, Sandalio",1997-10-10,mujer,18,0,griego,1,1999-09-30
1765,"Marti, Ruben",1994-07-27,varon,18,0,blanco,0,
1766,"Blanes, Abel",1997-08-24,mujer,30,0,latino,1,2002-08-18
1767,"Ribas, Narcisa",2004-12-30,otros,40,0,indio,1,2009-12-10
1768,"Galván, Celso",2014-11-26,varon,46,0,afrodescendiente,0,
1769,"Armas, Estrella",2013-03-02,varon,18,0,asiatico,0,
1770,"Ripoll, Marciano",2021-09-14,varon,39,0,blanco,1,2026-05-10
1771,"Taboada, Félix",2011-05-06,otros,40,0,latino,0,
1772,"Bellido, Danilo",1984-08-24,mujer,48,0,latino,1,1988-09-07
1773,"Montaña, Aníbal",1983-09-18,mujer,31,0,griego,0,
1774,"Luz, Julia",1996-08-07,varon,34,0,griego,1,1999-11-17
1775,"Priego, Encarnación",2009-10-26,varon,58,0,indio,1,2014-05-21
1776,"Palacios, Rómulo",1995-07-30,mujer,51,0,asiatico,1,1998-01-28
1777,"Verdejo, Etelvina",1984-12-22,varon,63,0,latino,1,1989-04-16
1778,"Anguita, Abigaíl",1984-03-17,varon,42,0,latino,0,
1779,"Menéndez, Telmo",2005-03-30,mujer,65,0,blanco,0,
1780,"Aguiló, Calisto",2004-04-12,mujer,34,0,blanco,0,
1781,"Ponce, Jacinto",2019-03-02,varon,69,0,latino,1,2020-04-29
1782,"Gomila, Nilda",1993-06-23,mujer,51,0,asiatico,1,1994-06-08
1783,"Reyes, Ildefonso",2008-12-09,otros,53,0,indio,0,
1784,"Sarabia, Alejo",2021-01-27,mujer,47,0,griego,1,2025-10-14
1785,"Donaire, Ramona",2020-11-02,mujer,69,0,asiatico,1,2023-02-13
1786,"Miralles, Domitila",2021-06-07,varon,33,0,indio,1,2023-11-30
1787,"Canales, Hernando",2024-12-02,otros,43,0,indio,0,
1788,"Galvez, Narciso",2017-12-07,varon,62,0,asiatico,1,2022-07-01
1789,"Sáenz, Hector",1994-12-22,mujer,65,0,afrodescendiente,1,1999-03-25
1790,"Barrera, Josué",1981-06-03,mujer,63,0,latino,1,1984-03-28
1791,"Benitez, Violeta",2012-01-20,mujer,25,0,asiatico,0,
1792,"Lledó, Benito",2012-11-23,mujer,66,0,blanco,0,
1793,"Sierra, María José",2022-10-10,mujer,42,0,indio,1,2025-11-01
1794,"Miró, Rafael",1995-09-27,varon,34,0,afrodescendiente,1,2000-07-23
1795,"Reig, Sarita",2020-02-14,varon,43,0,indio,1,2022-01-08
1796,"Infante, Fermín",1990-11-21,mujer,65,0,griego,1,1992-04-06
1797,"Villalonga, Anita",1984-10-17,mujer,51,0,indio,0,
1798,"Parra, Vera",2023-06-10,otros,65,0,griego,1,2025-05-13
1799,"Roura, Isidoro",1992-03-05,mujer,49,0,indio,1,1993-06-25
1800,"Zapata, Sancho",1983-01-05,varon,35,0,afrodescendiente,0,
1801,"Planas, Inmaculada",1992-10-07,varon,52,0,afrodescendiente,0,
1802,"Jaén, Antonio",1985-10-11,varon,38,0,indio,1,1986-06-09
1803,"Ayllón, Armando",1994-12-12,mujer,59,0,indio,1,1998-10-05
1804,"Salazar, Ofelia",2013-06-04,mujer,61,0,afrodescendiente,1,2014-11-01
1805,"Ledesma, Rufina",2018-02-13,otros,52,0,afrodescendiente,1,2020-01-10
1806,"Reig, Paulina",2008-07-11,mujer,58,0,afrodescendiente,1,2010-06-27
1807,"Pla, Édgar",1990-12-19,mujer,65,0,indio,1,1992-11-08
1808,"Montserrat, Graciela",1983-10-28,varon,59,0,indio,1,1988-05-15
1809,"Abellán, Azucena",1981-09-02,varon,58,0,indio,1,1982-10-30
1810,"Borrego, Timoteo",1992-08-16,otros,36,0,blanco,1,1997-05-15
1811,"Matas, Graciano",1990-06-25,mujer,34,0,griego,1,1991-10-01
1812,"Rius, Adela",2019-02-18,mujer,49,0,asiatico,0,
1813,"Asensio, Olalla",2017-01-15,mujer,55,0,latino,1,2020-04-16
1814,"Gascón, Teodoro",1991-04-02,varon,34,0,asiatico,1,1995-05-06
1815,"Cerro, Anastasio",1989-07-06,mujer,22,0,indio,1,1994-03-05
1816,"Muro, Aurelio",1987-09-28,mujer,25,0,asiatico,1,1990-07-04
1817,"Azcona, Alonso",1991-12-20,varon,41,0,indio,1,1996-06-22
1818,"Solera, Dimas",1992-06-17,mujer,29,0,asiatico,0,
1819,"Alcalde, Clotilde",1991-10-20,mujer,51,0,indio,1,1994-02-18
1820,"Carreño, Asdrubal",2022-08-08,mujer,20,0,indio,1,2024-09-23
1821,"Canals, Nacio",1986-07-13,mujer,29,0,griego,1,1992-01-01
1822,"Agustín, Consuelo",1989-02-08,mujer,38,0,asiatico,1,1992-03-01
1823,"Torrens, Margarita",2009-02-02,mujer,52,0,latino,0,
1824,"Solé, Clímaco",1986-03-21,varon,32,0,indio,1,1989-09-09
1825,"Caparrós, Juliana",2017-08-18,varon,53,0,afrodescendiente,0,
1826,"Barreda, Berto",1991-04-18,otros,45,0,blanco,1,1992-02-28
1827,"Arcos, Adelaida",1988-09-03,varon,33,0,afrodescendiente,1,1993-06-09
1828,"Tello, Ámbar",2020-04-24,mujer,37,0,latino,1,2022-02-04
1829,"Conde, Renata",2015-03-30,mujer,49,0,afrodescendiente,0,
1830,"Mascaró, Pablo",1991-05-27,mujer,68,0,afrodescendiente,0,
1831,"Vallejo, Constanza",1996-02-24,varon,39,0,indio,1,1999-09-30
1832,"Barros, Francisco",2010-09-01,varon,29,0,afrodescendiente,1,2014-08-19
1833,"Echevarría, Venceslás",2002-02-01,mujer,48,0,asiatico,0,
1834,"Pedro, Vera",2011-01-11,varon,50,0,blanco,0,
1835,"Esteban, Ramona",2005-08-21,varon,22,0,indio,1,2008-06-26
1836,"Salom, María Fernanda",2017-04-22,mujer,66,0,griego,0,
1837,"Franch, Eloy",1986-02-28,mujer,26,0,griego,0,
1838,"Antón, Gabino",2008-05-14,varon,60,0,latino,1,2013-09-24
1839,"Castilla, Noa",1981-12-21,mujer,26,0,afrodescendiente,1,1986-09-15
1840,"Lorenzo, Asdrubal",2005-02-18,mujer,57,0,afrodescendiente,0,
1841,"Álamo, Miguel",2022-03-09,otros,50,0,griego,1,2027-04-23
1842,"Valle, Macaria",2000-03-23,mujer,47,0,asiatico,0,
1843,"Guzman, Isidro",1982-12-15,otros,49,0,griego,1,1987-07-09
1844,"Flores, Reina",1990-04-15,varon,22,0,asiatico,1,1995-08-29
1845,"Quintana, Camila",1996-05-02,varon,66,0,griego,1,1998-07-23
1846,"Castellanos, Poncio",1983-08-01,otros,33,0,asiatico,1,1987-10-31
1847,"Cánovas, Jonatan",1990-09-23,mujer,60,0,griego,0,
1848,"Carbajo, Elba",2009-07-28,varon,64,0,griego,1,2010-02-16
1849,"Nicolás, Amando",1982-05-04,mujer,63,0,afrodescendiente,1,1985-02-01
1850,"Jaén, Rufina",2006-04-12,mujer,27,0,afrodescendiente,1,2006-12-20
1851,"Carbonell, Teófila",2006-10-28,mujer,48,0,asiatico,0,
1852,"Cal, Encarnita",1991-12-31,mujer,51,0,afrodescendiente,1,1992-08-17
1853,"Andreu, Visitación",1996-01-10,varon,58,0,asiatico,0,
1854,"Comas, Celestina",1981-01-23,otros,61,0,afrodescendiente,0,
1855,"Padilla, Jennifer",1997-03-28,varon,35,0,indio,0,
1856,"Cortés, Estefanía",1996-03-19,mujer,57,0,afrodescendiente,1,2000-05-10
1857,"Cervera, Gloria",2012-10-15,varon,63,0,afrodescendiente,1,2016-02-09
1858,"Lucas, Albano",2004-01-21,mujer,47,0,griego,1,2005-11-18
1859,"Barrio, Primitivo",2011-07-06,varon,26,0,blanco,1,2014-10-30
1860,"Barco, Ámbar",1991-09-01,varon,21,0,latino,1,1996-12-11
1861,"Ferrando, Asdrubal",2025-02-22,varon,24,0,griego,1,2025-11-27
1862,"Pino, Estela",2012-07-28,otros,24,0,griego,1,2014-04-08
1863,"Baeza, Elvira",1992-02-06,varon,65,0,griego,0,
1864,"Pareja, Florinda",2009-07-17,varon,52,0,asiatico,1,2010-07-20
1865,"Comas, Domitila",2011-11-09,otros,19,0,griego,0,
1866,"Garay, Julieta",2007-07-04,otros,61,0,asiatico,1,2009-04-28
1867,"Reyes, Hipólito",1995-05-17,otros,22,0,blanco,0,
1868,"Cámara, Jesús",1984-03-01,otros,58,0,asiatico,1,1989-08-08
1869,"Quesada, Baltasar",1988-01-27,mujer,64,0,afrodescendiente,1,1992-02-14
1870,"Tapia, Cintia",2017-05-31,varon,23,0,indio,1,2020-09-21
1871,"Catalá, Aroa",1987-03-16,mujer,65,0,afrodescendiente,0,
1872,"Esparza, Victor Manuel",2009-10-28,varon,57,0,asiatico,1,2013-11-08
1873,"Gallo, Édgar",1984-03-04,varon,25,0,blanco,0,
1874,"Simó, José Luis",2013-06-06,mujer,35,0,latino,0,
1875,"Corbacho, Margarita",1986-12-02,mujer,66,0,afrodescendiente,1,1991-02-22
1876,"Cordero, Rosaura",1993-11-24,otros,29,0,latino,1,1997-01-03
1877,"Castellanos, Maximino",2003-07-12,mujer,39,0,indio,1,2006-03-20
1878,"Llorens, Manolo",2006-06-29,mujer,50,0,griego,1,2011-03-01
1879,"Zapata, Aroa",1991-10-07,mujer,53,0,blanco,0,
1880,"Baños, Virgilio",2024-04-07,varon,59,0,indio,0,
1881,"Cueto, Isaías",1987-06-10,varon,45,0,indio,1,1991-01-16
1882,"Bou, Piedad",2013-02-27,varon,50,0,asiatico,1,2014-12-17
1883,"Malo, Telmo",1990-10-27,otros,36,0,latino,1,1991-08-25
1884,"Isern, Carmen",2016-05-24,mujer,28,0,griego,1,2017-12-09
1885,"Mariño, Nilo",2015-06-11,mujer,63,0,asiatico,1,2018-04-26
1886,"Pedraza, Pepita",1998-10-23,varon,41,0,asiatico,1,2002-05-18
1887,"Salmerón, Clímaco",2001-10-20,mujer,27,0,blanco,0,
1888,"Briones, Priscila",1989-08-11,varon,35,0,latino,1,1991-05-07
1889,"Cerro, Merche",1986-10-27,varon,58,0,griego,1,1989-02-16
1890,"Grande, Piedad",2013-02-09,otros,32,0,asiatico,1,2014-07-18
1891,"Ayala, Marciano",1997-03-16,otros,64,0,asiatico,0,
1892,"Cabrera, Balduino",1988-10-10,mujer,46,0,asiatico,1,1993-01-13
1893,"Marco, Juan",1997-07-06,varon,43,0,afrodescendiente,1,2001-03-18
1894,"Bermejo, Jose Antonio",1981-05-04,otros,57,0,asiatico,0,
1895,"Vizcaíno, Rosalía",2018-05-19,varon,21,0,griego,1,2022-10-02
1896,"Pinedo, Fidel",1984-01-04,varon,36,0,indio,1,1987-05-19
1897,"Casanova, Ibán",1989-03-06,varon,47,0,afrodescendiente,1,1990-09-04
1898,"Pozuelo, Mauricio",2024-07-19,varon,56,0,blanco,1,2027-10-29
1899,"Pi, Lilia",2016-03-08,mujer,52,0,griego,0,
1900,"Ferrándiz, Isidora",2010-09-07,varon,65,0,asiatico,0,
1901,"Becerra, Francisca",2011-03-08,varon,21,0,blanco,1,2014-11-05
1902,"Perera, Inmaculada",2017-12-27,mujer,64,0,asiatico,0,
1903,"Pedrosa, Rico",1985-04-27,mujer,63,0,blanco,0,
1904,"Solano, Nicolasa",1983-04-23,mujer,24,0,blanco,0,
1905,"Pozuelo, Silvio",2013-05-13,varon,63,0,afrodescendiente,1,2015-10-09
1906,"Rosales, Eutimio",1993-09-29,varon,33,0,griego,0,
1907,"Lobato, Claudio",2006-07-18,mujer,49,0,griego,0,
1908,"Conesa, Merche",2013-09-03,varon,30,0,afrodescendiente,1,2016-08-16
1909,"Morcillo, Perlita",2008-09-12,mujer,50,0,griego,0,
1910,"Sanz, Angelino",2005-02-19,mujer,33,0,indio,0,
1911,"Requena, Concepción",1988-09-21,varon,69,0,indio,1,1992-08-14
1912,"Palomino, Azahar",2002-06-08,mujer,37,0,afrodescendiente,0,
1913,"Macias, Bernardo",2011-03-01,mujer,68,0,latino,1,2014-04-18
1914,"Coll, Nélida",2013-09-19,mujer,59,0,griego,0,
1915,"Lloret, Roque",2019-11-30,mujer,47,0,griego,1,2022-06-06
1916,"Cano, Nacio",2000-08-13,varon,37,0,asiatico,1,2002-05-14
1917,"Granados, Borja",2003-04-03,mujer,62,0,latino,1,2003-11-30
1918,"Cabeza, Sabina",2012-10-30,varon,38,0,indio,1,2014-03-25
1919,"Cuervo, Nydia",1990-05-19,mujer,39,0,blanco,1,1994-12-13
1920,"Montaña, Adán",2003-01-20,mujer,42,0,asiatico,1,2004-08-12
1921,"Colom, África",2021-11-03,mujer,18,0,latino,1,2022-10-05
1922,"Espada, Eva María",2017-12-04,varon,45,0,latino,1,2019-02-05
1923,"Grande, Chelo",1995-03-27,varon,25,0,afrodescendiente,0,
1924,"Teruel, Brunilda",1992-07-12,varon,69,0,indio,0,
1925,"Guardiola, Manu",1992-03-16,mujer,68,0,indio,1,1996-06-24
1926,"Molins, Duilio",1989-04-08,mujer,55,0,indio,1,1991-06-16
1927,"Baena, Íñigo",1982-05-07,otros,40,0,afrodescendiente,1,1985-02-21
1928,"Arregui, José Luis",2018-07-26,otros,67,0,blanco,1,2021-01-24
1929,"Escobar, Chita",2017-05-03,otros,41,0,asiatico,1,2018-03-29
1930,"Vicente, Úrsula",2017-12-24,otros,63,0,blanco,0,
1931,"Benavente, Mohamed",2022-06-18,mujer,68,0,indio,0,
1932,"Sainz, Benito",1994-10-04,varon,31,0,indio,1,1999-08-04
1933,"Barranco, Cecilio",1984-09-08,otros,19,0,afrodescendiente,1,1989-12-25
1934,"Gonzalez, Silvia",2008-02-04,varon,33,0,blanco,1,2009-12-03
1935,"Folch, Felipe",1999-12-30,mujer,54,0,latino,1,2004-08-22
1936,"Navas, Flora",1998-05-08,mujer,45,0,griego,0,
1937,"Nieto, Eliseo",1991-05-15,mujer,58,0,afrodescendiente,0,
1938,"Lastra, Felix",2015-01-30,mujer,53,0,latino,0,
1939,"Espejo, Apolonia",1996-03-04,mujer,31,0,blanco,1,1999-07-09
1940,"Asenjo, Maxi",2006-07-03,varon,22,0,latino,0,
1941,"Díaz, Charo",1993-01-03,otros,68,0,blanco,1,1994-09-12
1942,"Cadenas, Andrea",2024-04-02,varon,51,0,blanco,0,
1943,"Carballo, Abraham",1997-07-28,varon,53,0,blanco,0,
1944,"Roldán, Paulina",1993-06-16,varon,20,0,griego,1,1995-12-30
1945,"Adán, Marta",2014-04-19,mujer,67,0,indio,1,2017-01-10
1946,"Villar, María Cristina",2005-04-30,varon,68,0,griego,1,2005-12-09
1947,"Boix, Javiera",2009-03-13,varon,26,0,afrodescendiente,1,2011-07-11
1948,"Terrón, Nilda",1982-12-25,mujer,40,0,blanco,1,1988-02-13
1949,"Mena, Inocencio",2012-08-08,varon,54,0,latino,0,
1950,"Pedro, Seve",2015-11-07,mujer,29,0,indio,1,2017-07-30
1951,"Ruano, Alfredo",2021-10-02,mujer,48,0,blanco,1,2022-11-07
1952,"Villaverde, Sosimo",2022-04-03,varon,20,0,afrodescendiente,0,
1953,"Vaquero, Ricarda",2002-01-21,mujer,22,0,indio,1,2005-03-11
1954,"Pereira, Lourdes",2013-09-25,mujer,48,0,latino,0,
1955,"Águila, Rodrigo",1981-12-05,mujer,60,0,asiatico,0,
1956,"Adán, Loida",2017-12-16,mujer,52,0,asiatico,1,2019-11-08
1957,"Sastre, Herminia",2005-12-25,varon,66,0,indio,0,
1958,"Buendía, Celso",2009-05-26,varon,64,0,afrodescendiente,1,2011-04-03
1959,"Santana, Maximino",2019-02-18,mujer,21,0,blanco,0,
