id_empleado,nombre_completo,fecha_inicio,genero,edad,discapacidad,etnia,attrition,fecha_renuncia,id_puesto,salario,mes,rol,departamento,seniority,tono_piel
1255,"Múñiz, Salvador",1996-05-16,varon,69,0,asiatico,1,1999-06-13,12,15000.0,2025-03-01,Gerente,Ventas,LEAD,1
1256,"Velázquez, Jennifer",2021-11-27,varon,64,0,latino,1,2022-12-26,87,9600.0,2025-03-01,Contador,Finanzas,SR,1
1257,"Losada, Ricarda",2021-03-27,varon,31,0,blanco,0,,20,15000.0,2025-03-01,BizDev,Ventas,LEAD,1
1258,"Bernad, Paca",2014-10-31,mujer,58,0,asiatico,0,,15,7600.0,2025-03-01,Analista,Ventas,SR,11
1259,"Palma, Serafina",2004-10-24,mujer,59,0,latino,0,,4,14250.0,2025-03-01,Ejecutivo,Ventas,LEAD,6
1260,"Castelló, Custodio",1983-09-05,mujer,49,0,blanco,1,1986-09-29,32,14250.0,2025-03-01,Manager MKT,Marketing,LEAD,2
1261,"Lluch, Clarisa",2024-06-12,mujer,40,0,griego,0,,72,14250.0,2025-03-01,HRBP,RRHH,LEAD,3
1262,"Ríos, Adalberto",2018-03-04,otros,62,0,afrodescendiente,1,2022-03-04,16,15000.0,2025-03-01,Analista,Ventas,LEAD,5
1263,"Barragán, Emilio",1984-05-12,mujer,23,0,indio,1,1986-10-04,76,14250.0,2025-03-01,Training,RRHH,LEAD,5
1264,"Cámara, Quique",1992-05-27,varon,27,0,latino,0,,60,15000.0,2025-03-01,Arquitecto,IT,LEAD,7
1265,"Hidalgo, René",2023-05-05,mujer,59,0,afrodescendiente,1,2025-10-27,90,3420.0,2025-03-01,Controller,Finanzas,MID,1
1266,"Iglesia, Yago",2007-08-06,otros,52,0,griego,1,2009-10-10,4,15000.0,2025-03-01,Ejecutivo,Ventas,LEAD,2
1267,"Carrera, Melisa",2023-07-01,varon,38,0,griego,0,,84,18000.0,2025-03-01,Analista,Finanzas,LEAD,2
1268,"Dueñas, Juan Bautista",1986-08-29,otros,36,0,latino,0,,44,15000.0,2025-03-01,Dev,IT,LEAD,4
1269,"López, Miguela",1989-07-06,varon,30,0,latino,1,1992-07-24,44,15000.0,2025-03-01,Dev,IT,LEAD,6
1270,"Alsina, Verónica",2009-04-13,mujer,21,0,griego,1,2011-07-29,60,14250.0,2025-03-01,Arquitecto,IT,LEAD,3
1271,"Requena, Encarna",2022-07-28,mujer,35,0,griego,1,2025-08-18,73,950.0,2025-03-01,Training,RRHH,JR,4
1272,"Garzón, Selena",2008-02-17,mujer,48,0,asiatico,1,2010-01-11,22,2850.0,2025-03-01,Marketing,Marketing,MID,8
1273,"Ariño, Tadeo",2015-06-10,mujer,39,0,indio,1,2020-05-30,18,2850.0,2025-03-01,BizDev,Ventas,MID,5
1274,"Padilla, Graciana",1993-05-22,mujer,47,0,blanco,0,,32,14250.0,2025-03-01,Manager MKT,Marketing,LEAD,3
1275,"Fernandez, Hortensia",1987-12-01,mujer,66,0,griego,0,,72,14250.0,2025-03-01,HRBP,RRHH,LEAD,2
1276,"Benito, Cebrián",2007-01-01,mujer,49,0,griego,1,2012-02-01,46,2850.0,2025-03-01,Data,IT,MID,2
1277,"Tejada, Ileana",2015-07-28,varon,62,0,asiatico,1,2018-03-02,20,15000.0,2025-03-01,BizDev,Ventas,LEAD,7
1278,"Feijoo, Jose Angel",1982-02-24,varon,25,0,afrodescendiente,0,,40,15000.0,2025-03-01,SEO,Marketing,LEAD,3
1279,"Codina, Celestino",2007-01-07,mujer,35,0,afrodescendiente,1,2010-02-20,52,14250.0,2025-03-01,Sysadmin,IT,LEAD,11
1280,"Andres, Cristian",1988-01-23,varon,40,0,latino,0,,48,15000.0,2025-03-01,Data,IT,LEAD,8
1281,"Torrens, Bruno",1992-03-24,mujer,52,0,afrodescendiente,1,1992-10-27,32,14250.0,2025-03-01,Manager MKT,Marketing,LEAD,3
1282,"Rebollo, David",2005-05-23,mujer,61,0,indio,0,,88,17100.0,2025-03-01,Contador,Finanzas,LEAD,6
1283,"Pulido, Javiera",1984-01-07,varon,38,0,griego,1,1987-11-08,36,15000.0,2025-03-01,Content,Marketing,LEAD,3
1284,"Sarmiento, Malena",2020-01-06,varon,61,0,latino,1,2022-04-26,56,15000.0,2025-03-01,Soporte,IT,LEAD,1
1285,"Contreras, Roldán",2024-02-09,varon,53,0,afrodescendiente,0,,22,3000.0,2025-03-01,Marketing,Marketing,MID,8
1286,"Valbuena, Hermenegildo",1999-06-21,mujer,26,0,asiatico,0,,4,14250.0,2025-03-01,Ejecutivo,Ventas,LEAD,3
1287,"Cerezo, Toño",2008-03-14,varon,43,0,blanco,0,,96,18000.0,2025-03-01,Tesorería,Finanzas,LEAD,2
1288,"Vicente, Vito",2019-04-26,mujer,68,0,asiatico,1,2024-07-14,22,2850.0,2025-03-01,Marketing,Marketing,MID,1
1289,"Villa, Azahar",2023-08-21,mujer,35,1,blanco,1,2027-03-09,41,950.0,2025-03-01,Dev,IT,JR,2
1290,"Soriano, Maximino",1999-01-09,varon,63,0,blanco,0,,24,15000.0,2025-03-01,Marketing,Marketing,LEAD,3
1291,"Sureda, Armando",2004-01-26,varon,43,0,afrodescendiente,0,,88,18000.0,2025-03-01,Contador,Finanzas,LEAD,2
1292,"Azorin, Rita",1998-07-16,mujer,59,0,latino,1,1999-10-18,40,14250.0,2025-03-01,SEO,Marketing,LEAD,2
1293,"Carbajo, Cándida",1985-03-17,mujer,59,0,blanco,0,,84,17100.0,2025-03-01,Analista,Finanzas,LEAD,2
1294,"Pinilla, Rafaela",1984-12-01,mujer,66,0,asiatico,1,1986-12-11,28,14250.0,2025-03-01,Analista MKT,Marketing,LEAD,1
1295,"Salgado, Roberto",2012-02-16,varon,22,0,griego,0,,88,18000.0,2025-03-01,Contador,Finanzas,LEAD,3
1296,"Larrañaga, Cloe",2006-05-21,mujer,50,0,latino,1,2011-02-21,48,14250.0,2025-03-01,Data,IT,LEAD,6
1297,"Grau, Vinicio",1990-02-06,mujer,45,0,indio,1,1992-07-13,31,7600.0,2025-03-01,Manager MKT,Marketing,SR,7
1298,"Lastra, Ariel",2019-08-23,mujer,63,0,latino,0,,31,7600.0,2025-03-01,Manager MKT,Marketing,SR,4
1299,"Peñas, Miguela",1990-09-13,mujer,53,0,blanco,0,,44,14250.0,2025-03-01,Dev,IT,LEAD,1
1300,"Torre, Sergio",1987-09-26,varon,37,0,afrodescendiente,0,,64,15000.0,2025-03-01,HR Analyst,RRHH,LEAD,8
1301,"Gutiérrez, Ani",2023-04-27,mujer,18,0,asiatico,0,,70,2850.0,2025-03-01,HRBP,RRHH,MID,7
1302,"Barrio, Pío",1995-02-15,mujer,30,0,asiatico,1,1997-04-01,40,14250.0,2025-03-01,SEO,Marketing,LEAD,7
1303,"Salgado, Pablo",1997-04-23,varon,38,0,latino,1,1998-04-30,54,3000.0,2025-03-01,Soporte,IT,MID,3
1304,"Isern, Marianela",2005-09-29,mujer,22,0,griego,0,,37,950.0,2025-03-01,SEO,Marketing,JR,3
1305,"Castells, Severino",1985-02-14,otros,61,0,blanco,0,,4,15000.0,2025-03-01,Ejecutivo,Ventas,LEAD,2
1306,"Rivas, Noelia",1994-10-15,mujer,23,0,asiatico,0,,60,14250.0,2025-03-01,Arquitecto,IT,LEAD,3
1307,"Amigó, Marcio",1992-12-05,mujer,46,0,afrodescendiente,1,1997-01-24,80,14250.0,2025-03-01,HR Manager,RRHH,LEAD,2
1308,"Pozo, Custodio",2019-03-07,varon,47,0,latino,0,,11,8000.0,2025-03-01,Gerente,Ventas,SR,1
1309,"Pulido, Jerónimo",1998-12-20,mujer,41,0,latino,0,,47,7600.0,2025-03-01,Data,IT,SR,7
1310,"Buendía, Gil",2001-07-07,mujer,67,0,blanco,1,2004-08-16,40,14250.0,2025-03-01,SEO,Marketing,LEAD,3
1311,"Montalbán, Nicanor",1990-02-17,varon,42,0,afrodescendiente,1,1995-07-08,52,15000.0,2025-03-01,Sysadmin,IT,LEAD,2
1312,"Ribes, Anacleto",2014-11-14,otros,40,0,indio,1,2016-11-17,49,1000.0,2025-03-01,Sysadmin,IT,JR,7
1313,"Elías, Camila",1997-09-20,varon,62,0,afrodescendiente,1,2002-11-21,63,8000.0,2025-03-01,HR Analyst,RRHH,SR,8
1314,"Cuenca, Vilma",1986-09-01,mujer,51,0,indio,0,,39,7600.0,2025-03-01,SEO,Marketing,SR,5
1315,"Lladó, Melchor",2001-10-13,varon,21,0,griego,1,2005-03-11,88,18000.0,2025-03-01,Contador,Finanzas,LEAD,2
1316,"Peñalver, Edgardo",2003-10-25,mujer,64,0,asiatico,1,2007-01-02,11,7600.0,2025-03-01,Gerente,Ventas,SR,7
1317,"Naranjo, Dolores",1999-05-16,mujer,33,0,latino,1,2004-06-05,28,14250.0,2025-03-01,Analista MKT,Marketing,LEAD,3
1318,"Garriga, Leire",2008-03-21,varon,54,0,latino,1,2012-05-31,32,15000.0,2025-03-01,Manager MKT,Marketing,LEAD,8
1319,"Acosta, Violeta",2019-05-15,mujer,19,0,indio,1,2020-01-23,78,2850.0,2025-03-01,HR Manager,RRHH,MID,7
1320,"Mercader, Melania",2004-08-10,mujer,42,0,blanco,0,,36,14250.0,2025-03-01,Content,Marketing,LEAD,3
1321,"Aznar, Plácido",1985-10-22,mujer,58,0,afrodescendiente,0,,31,7600.0,2025-03-01,Manager MKT,Marketing,SR,8
1322,"Pedraza, Agustín",2004-06-20,varon,52,0,latino,1,2007-03-19,96,18000.0,2025-03-01,Tesorería,Finanzas,LEAD,6
1323,"Villegas, Fausto",2009-01-10,otros,50,0,griego,1,2013-04-24,44,15000.0,2025-03-01,Dev,IT,LEAD,2
1324,"Requena, Victorino",2009-03-03,varon,55,0,indio,0,,52,15000.0,2025-03-01,Sysadmin,IT,LEAD,7
1325,"Palomo, Nazaret",2014-06-02,otros,27,0,asiatico,1,2017-11-30,4,15000.0,2025-03-01,Ejecutivo,Ventas,LEAD,5
1326,"Palacios, Odalis",2009-01-27,otros,32,0,asiatico,0,,44,15000.0,2025-03-01,Dev,IT,LEAD,3
1327,"Pintor, Carmen",2001-10-27,varon,20,0,latino,0,,76,15000.0,2025-03-01,Training,RRHH,LEAD,3
1328,"Balaguer, Kike",1990-11-04,varon,60,0,afrodescendiente,1,1995-01-26,68,15000.0,2025-03-01,Recruiter,RRHH,LEAD,1
1329,"Soriano, Alma",2000-11-01,varon,30,0,asiatico,1,2002-04-21,56,15000.0,2025-03-01,Soporte,IT,LEAD,8
1330,"Conesa, Maura",1996-02-19,varon,25,0,afrodescendiente,1,1997-04-01,36,15000.0,2025-03-01,Content,Marketing,LEAD,2
1331,"Reig, Ambrosio",2025-02-20,varon,58,0,griego,0,,100,18000.0,2025-03-01,Finanzas Manager,Finanzas,LEAD,4
1332,"Roura, Ricardo",1991-01-31,mujer,37,0,latino,1,1993-06-11,76,14250.0,2025-03-01,Training,RRHH,LEAD,8
1333,"Iñiguez, Humberto",1995-11-13,varon,54,0,indio,1,2001-04-09,76,15000.0,2025-03-01,Training,RRHH,LEAD,6
1334,"Esparza, Yolanda",1991-08-07,mujer,50,0,blanco,1,1995-05-31,27,7600.0,2025-03-01,Analista MKT,Marketing,SR,2
1335,"Noriega, Iker",2014-04-06,mujer,30,0,asiatico,1,2016-05-13,64,14250.0,2025-03-01,HR Analyst,RRHH,LEAD,11
1336,"Chaparro, Florencia",1985-07-05,otros,29,0,afrodescendiente,1,1986-07-23,7,8000.0,2025-03-01,Representante,Ventas,SR,4
1337,"Barreda, Antonia",2001-12-29,varon,69,0,afrodescendiente,0,,76,15000.0,2025-03-01,Training,RRHH,LEAD,4
1338,"Almagro, Emperatriz",1982-12-27,otros,34,0,afrodescendiente,1,1985-02-21,4,15000.0,2025-03-01,Ejecutivo,Ventas,LEAD,5
1339,"Durán, Eloísa",2013-07-16,mujer,43,0,afrodescendiente,1,2015-10-05,55,7600.0,2025-03-01,Soporte,IT,SR,6
1340,"Planas, Paulino",2024-08-13,varon,60,0,asiatico,1,2028-04-05,95,9600.0,2025-03-01,Tesorería,Finanzas,SR,5
1341,"Figuerola, Plinio",2018-08-23,mujer,24,0,indio,0,,79,7600.0,2025-03-01,HR Manager,RRHH,SR,6
1342,"Salas, Tecla",1989-09-03,mujer,54,0,afrodescendiente,0,,36,14250.0,2025-03-01,Content,Marketing,LEAD,7
1343,"Piña, Herberto",1984-11-30,varon,59,0,blanco,0,,28,15000.0,2025-03-01,Analista MKT,Marketing,LEAD,2
1344,"Diéguez, Patricio",2003-10-20,varon,42,0,blanco,0,,60,15000.0,2025-03-01,Arquitecto,IT,LEAD,3
1345,"Nevado, Delia",2014-04-14,varon,68,0,latino,1,2015-07-03,80,15000.0,2025-03-01,HR Manager,RRHH,LEAD,10
1346,"Crespo, María Jesús",2023-09-05,mujer,62,0,latino,0,,90,3420.0,2025-03-01,Controller,Finanzas,MID,7
1347,"Vendrell, Pablo",1982-01-09,mujer,61,0,blanco,0,,96,17100.0,2025-03-01,Tesorería,Finanzas,LEAD,1
1348,"Castilla, Coral",1994-08-02,mujer,22,0,blanco,0,,20,14250.0,2025-03-01,BizDev,Ventas,LEAD,3
1349,"Rodríguez, Adela",2007-10-03,varon,50,0,afrodescendiente,1,2012-01-31,100,18000.0,2025-03-01,Finanzas Manager,Finanzas,LEAD,5
1350,"Navas, Prudencio",1981-10-28,mujer,56,0,asiatico,0,,64,14250.0,2025-03-01,HR Analyst,RRHH,LEAD,3
1351,"Giner, Octavio",2019-10-17,mujer,42,0,afrodescendiente,1,2022-10-19,25,950.0,2025-03-01,Analista MKT,Marketing,JR,3
1352,"Blanes, Herminia",1995-10-14,otros,22,0,afrodescendiente,0,,52,15000.0,2025-03-01,Sysadmin,IT,LEAD,4
1353,"Gaya, Pascuala",2003-04-22,otros,27,0,indio,1,2008-06-30,48,15000.0,2025-03-01,Data,IT,LEAD,5
1354,"Otero, Eugenia",1983-06-04,varon,31,0,blanco,1,1987-10-28,68,15000.0,2025-03-01,Recruiter,RRHH,LEAD,2
1355,"Atienza, Reinaldo",2015-03-18,mujer,53,0,indio,1,2017-05-30,44,14250.0,2025-03-01,Dev,IT,LEAD,6
1356,"Rincón, María Dolores",2006-12-23,mujer,25,0,afrodescendiente,0,,52,14250.0,2025-03-01,Sysadmin,IT,LEAD,1
1357,"Saavedra, Rosalía",1983-02-17,mujer,35,0,latino,1,1984-07-05,24,14250.0,2025-03-01,Marketing,Marketing,LEAD,5
1358,"Abella, Haydée",2018-12-30,mujer,63,0,blanco,0,,64,14250.0,2025-03-01,HR Analyst,RRHH,LEAD,3
1359,"Bosch, Héctor",2021-09-17,mujer,22,0,asiatico,1,2025-07-19,99,9120.0,2025-03-01,Finanzas Manager,Finanzas,SR,10
1360,"Gelabert, Mariana",1997-10-15,otros,55,0,asiatico,0,,7,8000.0,2025-03-01,Representante,Ventas,SR,2
1361,"Segovia, Ale",1982-02-04,varon,69,0,asiatico,1,1983-11-23,92,18000.0,2025-03-01,Controller,Finanzas,LEAD,3
1362,"Casanovas, Casemiro",2019-12-06,mujer,23,0,asiatico,1,2024-06-23,40,14250.0,2025-03-01,SEO,Marketing,LEAD,7
1363,"Cid, Ángeles",1984-09-04,mujer,29,0,griego,1,1986-07-31,32,14250.0,2025-03-01,Manager MKT,Marketing,LEAD,4
1364,"Querol, Dorotea",2021-04-15,mujer,52,0,griego,1,2024-04-01,90,3420.0,2025-03-01,Controller,Finanzas,MID,2
1365,"Agullo, Marcos",2015-01-26,mujer,25,0,griego,1,2018-11-27,29,950.0,2025-03-01,Manager MKT,Marketing,JR,2
1366,"Palau, Bernabé",1991-10-05,mujer,55,0,blanco,0,,12,14250.0,2025-03-01,Gerente,Ventas,LEAD,2
1367,"Morell, Leandra",1982-07-30,otros,54,0,blanco,1,1984-10-09,52,15000.0,2025-03-01,Sysadmin,IT,LEAD,2
1368,"Corral, César",2023-03-07,varon,60,0,blanco,1,2024-03-27,44,15000.0,2025-03-01,Dev,IT,LEAD,1
1369,"Sanabria, Jafet",2003-07-29,varon,56,0,afrodescendiente,0,,24,15000.0,2025-03-01,Marketing,Marketing,LEAD,2
1370,"Figueras, Imelda",2012-10-27,varon,27,0,asiatico,0,,80,15000.0,2025-03-01,HR Manager,RRHH,LEAD,5
1371,"Calatayud, Susanita",2021-12-30,mujer,69,0,indio,0,,72,14250.0,2025-03-01,HRBP,RRHH,LEAD,8
1372,"Reyes, Amando",1994-06-13,mujer,63,0,latino,0,,27,7600.0,2025-03-01,Analista MKT,Marketing,SR,3
1373,"Valdés, Tristán",1984-09-29,otros,63,0,afrodescendiente,1,1989-01-22,4,15000.0,2025-03-01,Ejecutivo,Ventas,LEAD,4
1374,"Gonzalez, Tomás",1986-05-20,varon,68,0,asiatico,1,1991-04-25,4,15000.0,2025-03-01,Ejecutivo,Ventas,LEAD,10
1375,"Amores, Elena",2022-02-17,mujer,66,0,asiatico,1,2026-12-13,30,2850.0,2025-03-01,Manager MKT,Marketing,MID,6
1376,"Villa, Gregorio",2019-06-29,otros,43,0,griego,1,2023-01-21,56,15000.0,2025-03-01,Soporte,IT,LEAD,2
1377,"Bauzà, Maribel",2004-11-30,varon,62,0,indio,1,2009-09-02,52,15000.0,2025-03-01,Sysadmin,IT,LEAD,6
1378,"Solana, Vidal",2013-07-05,varon,60,0,griego,0,,56,15000.0,2025-03-01,Soporte,IT,LEAD,3
1379,"Vallés, Teodosio",2000-08-19,mujer,63,0,griego,0,,8,14250.0,2025-03-01,Representante,Ventas,LEAD,4
1380,"Benitez, Fabiola",1989-07-13,mujer,52,0,griego,0,,26,2850.0,2025-03-01,Analista MKT,Marketing,MID,3
1381,"Sevillano, Máximo",1990-09-25,varon,32,0,blanco,0,,56,15000.0,2025-03-01,Soporte,IT,LEAD,3
1382,"Recio, Chita",2018-10-20,varon,35,0,latino,0,,35,8000.0,2025-03-01,Content,Marketing,SR,1
1383,"Oller, Esperanza",2014-06-19,mujer,30,0,latino,1,2019-06-19,33,950.0,2025-03-01,Content,Marketing,JR,2
1384,"Ochoa, Eli",2007-09-16,otros,21,0,afrodescendiente,0,,52,15000.0,2025-03-01,Sysadmin,IT,LEAD,3
1385,"Agustín, Rosalva",2020-01-26,varon,57,0,afrodescendiente,1,2023-05-19,10,3000.0,2025-03-01,Gerente,Ventas,MID,1
1386,"Alba, Lucas",1995-04-26,mujer,69,0,blanco,0,,44,14250.0,2025-03-01,Dev,IT,LEAD,2
1387,"Oliveras, Sancho",2011-01-11,otros,25,0,afrodescendiente,0,,8,15000.0,2025-03-01,Representante,Ventas,LEAD,9
1388,"Soria, Gertrudis",2022-07-10,varon,58,0,griego,0,,88,18000.0,2025-03-01,Contador,Finanzas,LEAD,3
1389,"Cabrera, Roberto",2004-11-25,mujer,61,0,blanco,1,2009-08-22,26,2850.0,2025-03-01,Analista MKT,Marketing,MID,1
1390,"Atienza, Lope",1991-05-03,mujer,68,0,blanco,1,1994-12-06,32,14250.0,2025-03-01,Manager MKT,Marketing,LEAD,1
1391,"Agullo, África",2006-08-02,varon,21,0,asiatico,0,,12,15000.0,2025-03-01,Gerente,Ventas,LEAD,7
1392,"Vazquez, Sonia",1981-03-22,otros,67,0,blanco,1,1984-03-30,11,8000.0,2025-03-01,Gerente,Ventas,SR,1
1393,"Parra, Marina",2015-07-16,otros,60,0,asiatico,1,2019-02-05,55,8000.0,2025-03-01,Soporte,IT,SR,6
1394,"Español, Hipólito",1999-09-18,otros,54,0,asiatico,0,,16,15000.0,2025-03-01,Analista,Ventas,LEAD,6
1395,"Quiroga, Manu",1987-08-10,mujer,44,0,griego,1,1990-03-12,91,9120.0,2025-03-01,Controller,Finanzas,SR,4
1396,"Bartolomé, Isabel",1984-03-31,otros,60,0,afrodescendiente,0,,48,15000.0,2025-03-01,Data,IT,LEAD,4
1397,"Calderon, Estela",2021-12-19,mujer,44,0,blanco,1,2023-03-08,68,14250.0,2025-03-01,Recruiter,RRHH,LEAD,2
1398,"Aguirre, Amador",1997-08-13,varon,47,0,blanco,0,,32,15000.0,2025-03-01,Manager MKT,Marketing,LEAD,2
1399,"Pera, Leocadio",1993-10-01,mujer,69,0,afrodescendiente,0,,56,14250.0,2025-03-01,Soporte,IT,LEAD,2
1400,"Roma, Alexandra",2017-02-10,varon,54,0,asiatico,1,2022-05-23,16,15000.0,2025-03-01,Analista,Ventas,LEAD,7
1401,"Alvarez, Duilio",1987-01-19,varon,55,0,indio,1,1992-05-05,60,15000.0,2025-03-01,Arquitecto,IT,LEAD,5
1402,"Machado, Nazario",1989-06-04,mujer,18,0,blanco,0,,100,17100.0,2025-03-01,Finanzas Manager,Finanzas,LEAD,3
1403,"Redondo, Rosalinda",2022-02-16,mujer,24,1,afrodescendiente,1,2023-08-30,24,14250.0,2025-03-01,Marketing,Marketing,LEAD,6
1404,"Roselló, Bartolomé",1990-12-13,mujer,45,0,indio,1,1993-05-06,92,17100.0,2025-03-01,Controller,Finanzas,LEAD,6
1405,"Arribas, Débora",1993-06-08,varon,67,0,latino,1,1994-02-18,24,15000.0,2025-03-01,Marketing,Marketing,LEAD,5
1406,"Mendez, Espiridión",2022-08-21,mujer,61,0,asiatico,1,2025-08-15,39,7600.0,2025-03-01,SEO,Marketing,SR,10
1407,"Costa, Arcelia",1999-05-07,mujer,33,0,indio,1,2002-03-19,68,14250.0,2025-03-01,Recruiter,RRHH,LEAD,8
1408,"Quintana, Maricela",1996-02-13,otros,23,0,afrodescendiente,1,1999-11-14,44,15000.0,2025-03-01,Dev,IT,LEAD,9
1409,"Farré, Sarita",2009-07-29,varon,30,0,afrodescendiente,1,2012-09-13,8,15000.0,2025-03-01,Representante,Ventas,LEAD,6
1410,"Barreda, Salomón",2012-04-22,mujer,59,0,afrodescendiente,0,,10,2850.0,2025-03-01,Gerente,Ventas,MID,2
1411,"Torrens, Marcos",2009-05-31,mujer,38,0,afrodescendiente,1,2014-02-20,48,14250.0,2025-03-01,Data,IT,LEAD,1
1412,"Macias, Priscila",1991-02-20,varon,20,0,latino,1,1994-11-22,80,15000.0,2025-03-01,HR Manager,RRHH,LEAD,5
1413,"Carrera, Julia",2016-01-08,mujer,45,0,blanco,1,2017-10-01,33,950.0,2025-03-01,Content,Marketing,JR,1
1414,"Capdevila, Berto",2002-10-19,varon,18,0,latino,1,2007-04-12,16,15000.0,2025-03-01,Analista,Ventas,LEAD,6
1415,"Silva, Marcelo",2006-12-15,mujer,51,0,griego,0,,80,14250.0,2025-03-01,HR Manager,RRHH,LEAD,3
1416,"Valenzuela, Cesar",1994-01-03,mujer,53,0,afrodescendiente,0,,44,14250.0,2025-03-01,Dev,IT,LEAD,7
1417,"Arenas, Rosenda",2000-07-11,otros,63,0,afrodescendiente,0,,60,15000.0,2025-03-01,Arquitecto,IT,LEAD,5
1418,"Velasco, Calixta",2023-04-11,varon,53,0,latino,1,2024-10-27,45,1000.0,2025-03-01,Data,IT,JR,10
1419,"Baquero, Inocencio",2011-06-12,varon,21,0,asiatico,1,2013-10-22,83,9600.0,2025-03-01,Analista,Finanzas,SR,6
1420,"Puente, Olegario",2006-07-01,mujer,20,0,latino,0,,24,14250.0,2025-03-01,Marketing,Marketing,LEAD,5
1421,"Ángel, Guiomar",2023-11-17,varon,43,0,griego,1,2028-09-17,93,1200.0,2025-03-01,Tesorería,Finanzas,JR,4
1422,"Rincón, Bernardo",1991-02-22,mujer,26,0,indio,1,1991-09-17,8,14250.0,2025-03-01,Representante,Ventas,LEAD,5
1423,"Tejedor, Ibán",2013-06-08,mujer,47,0,latino,0,,72,14250.0,2025-03-01,HRBP,RRHH,LEAD,6
1424,"Boada, Iván",2007-03-24,mujer,44,0,indio,1,2011-06-12,16,14250.0,2025-03-01,Analista,Ventas,LEAD,7
1425,"Gras, Abril",2019-04-28,mujer,50,0,griego,1,2019-11-17,67,7600.0,2025-03-01,Recruiter,RRHH,SR,3
1426,"Benavent, Jordana",2012-02-23,mujer,28,0,griego,0,,48,14250.0,2025-03-01,Data,IT,LEAD,2
1427,"Diéguez, Adelina",2010-08-03,mujer,53,0,latino,1,2013-11-22,64,14250.0,2025-03-01,HR Analyst,RRHH,LEAD,9
1428,"Company, Leandro",2013-07-14,mujer,36,0,blanco,0,,56,14250.0,2025-03-01,Soporte,IT,LEAD,1
1429,"Pedrero, Teodora",1984-02-05,varon,58,0,latino,1,1986-12-25,20,15000.0,2025-03-01,BizDev,Ventas,LEAD,7
1430,"Rosales, Julie",2003-12-25,varon,44,0,latino,0,,85,1200.0,2025-03-01,Contador,Finanzas,JR,10
1431,"Castejón, Basilio",1998-06-15,mujer,54,0,afrodescendiente,1,2003-04-01,12,14250.0,2025-03-01,Gerente,Ventas,LEAD,1
1432,"Girona, Irma",1994-09-24,varon,56,0,indio,1,1995-04-15,12,15000.0,2025-03-01,Gerente,Ventas,LEAD,6
1433,"Jerez, Susana",2003-10-05,varon,28,0,blanco,1,2006-09-20,90,3600.0,2025-03-01,Controller,Finanzas,MID,1
1434,"Jover, Crescencia",2002-11-14,mujer,53,0,latino,1,2007-12-27,63,7600.0,2025-03-01,HR Analyst,RRHH,SR,10
1435,"Gargallo, Lidia",2024-12-26,mujer,57,0,indio,1,2026-05-21,92,17100.0,2025-03-01,Controller,Finanzas,LEAD,6
1436,"Mesa, Leire",1980-12-16,otros,46,0,griego,1,1981-12-17,20,15000.0,2025-03-01,BizDev,Ventas,LEAD,3
1437,"Trujillo, Benigno",2016-06-10,mujer,34,0,afrodescendiente,1,2018-11-27,67,7600.0,2025-03-01,Recruiter,RRHH,SR,6
1438,"López, Wilfredo",1995-02-12,otros,27,0,indio,0,,56,15000.0,2025-03-01,Soporte,IT,LEAD,7
1439,"Hernandez, Primitiva",1983-07-02,mujer,45,0,blanco,0,,76,14250.0,2025-03-01,Training,RRHH,LEAD,1
1440,"Rincón, Hipólito",1995-03-25,mujer,25,0,indio,1,1999-01-05,79,7600.0,2025-03-01,HR Manager,RRHH,SR,7
1441,"Cal, Donato",1996-02-21,otros,65,0,indio,0,,12,15000.0,2025-03-01,Gerente,Ventas,LEAD,5
1442,"Aguilera, Dalila",1984-10-18,mujer,54,0,indio,1,1989-10-12,24,14250.0,2025-03-01,Marketing,Marketing,LEAD,8
1443,"Delgado, Fidel",1993-11-30,varon,40,0,asiatico,0,,88,18000.0,2025-03-01,Contador,Finanzas,LEAD,3
1444,"Arjona, Teo",2005-03-11,varon,23,0,asiatico,0,,4,15000.0,2025-03-01,Ejecutivo,Ventas,LEAD,10
1445,"Agustín, Manuel",2021-08-05,mujer,56,0,indio,1,2026-04-08,82,3420.0,2025-03-01,Analista,Finanzas,MID,5
1446,"Angulo, Jaime",2014-02-19,mujer,64,0,afrodescendiente,1,2016-02-20,2,2850.0,2025-03-01,Ejecutivo,Ventas,MID,5
1447,"Ruiz, Fausto",1997-07-08,mujer,24,0,indio,1,2000-03-09,75,7600.0,2025-03-01,Training,RRHH,SR,7
1448,"Rojas, Hermenegildo",2012-10-21,mujer,62,0,asiatico,1,2015-12-14,40,14250.0,2025-03-01,SEO,Marketing,LEAD,8
1449,"Chacón, Edelmira",1988-12-12,otros,30,0,afrodescendiente,1,1991-01-20,8,15000.0,2025-03-01,Representante,Ventas,LEAD,11
1450,"Mayol, Ariadna",2024-03-10,mujer,18,0,asiatico,0,,43,7600.0,2025-03-01,Dev,IT,SR,4
1451,"Solsona, María José",1987-02-09,mujer,54,0,afrodescendiente,1,1988-07-14,96,17100.0,2025-03-01,Tesorería,Finanzas,LEAD,1
1452,"Botella, Lorenzo",1984-05-04,mujer,41,0,blanco,1,1986-09-22,32,14250.0,2025-03-01,Manager MKT,Marketing,LEAD,3
