id_empleado,nombre_completo,fecha_inicio,fecha_renuncia,genero,edad,id_puesto_laboral,discapacidad,etnia
1613,"Li, Hiro",2020-02-27,,otros,42,2,0,asiatico
1614,"Tanaka, Mei",2017-11-11,,varon,37,17,0,asiatico
1615,"Smith, John",2022-05-26,2023-07-06,otros,63,17,0,blanco
1616,"Tanaka, Hiro",1999-08-07,,varon,51,19,0,asiatico
1617,"Tanaka, Hiro",1984-05-06,,mujer,43,14,0,asiatico
1618,"Li, Mei",2018-12-25,,otros,22,4,0,asiatico
1619,"Papadopoulos, Sofia",1983-11-21,1984-03-18,mujer,59,4,0,griego
1620,"Papadopoulos, Nikos",1989-06-04,,mujer,32,20,0,griego
1621,"Jackson, Aisha",1995-08-31,2004-02-01,varon,27,20,0,afrodescendiente
1622,"Tanaka, Hiro",1985-01-12,,varon,45,2,0,asiatico
1623,"Andres, Marita",2005-01-31,,varon,36,9,0,latino
1624,"Li, Hiro",2006-09-16,2009-10-18,varon,68,7,0,asiatico
1625,"Tanaka, Hiro",2014-07-21,2019-09-26,otros,36,9,0,asiatico
1626,"Brown, John",1981-08-03,,otros,20,19,0,blanco
1627,"Brown, Emily",1995-01-18,2024-01-20,varon,33,14,0,blanco
1628,"Brown, Emily",2003-09-30,,mujer,32,11,0,blanco
1629,"Garzón, Javier",1996-04-06,2000-12-13,mujer,19,17,0,latino
1630,"Patel, Rudra",2012-02-15,,otros,57,16,0,indio
1631,"Brown, John",2005-07-10,,otros,26,4,0,blanco
1632,"Barba, Gabriela",2014-04-27,,varon,46,15,0,latino
1633,"Smith, Emily",2024-05-20,,varon,66,3,0,blanco
1634,"Bustos, Bernarda",1995-12-13,,mujer,35,9,0,latino
1635,"Patel, Rudra",1982-10-01,,mujer,62,1,0,indio
1636,"Papadopoulos, Sofia",2011-11-24,,varon,50,14,0,griego
1637,"Patel, Rudra",1989-08-04,,mujer,48,6,0,indio
1638,"Tanaka, Hiro",1996-12-19,1999-06-13,otros,28,18,0,asiatico
1639,"Tanaka, Hiro",2020-07-13,,mujer,44,16,0,asiatico
1640,"Washington, Aisha",1981-03-04,,otros,20,19,0,afrodescendiente
1641,"Tanaka, Hiro",2011-07-29,,varon,28,6,0,asiatico
1642,"Washington, Aisha",2012-07-25,,otros,68,5,0,afrodescendiente
1643,"Papadopoulos, Nikos",2017-08-18,2017-08-21,varon,65,16,0,griego
1644,"Aparicio, Cebrián",1994-03-30,2010-01-14,varon,61,12,0,latino
1645,"Zamorano, Pía",2014-10-17,,otros,51,10,0,latino
1646,"Washington, Jamal",1989-01-23,,otros,60,6,0,afrodescendiente
1647,"Li, Hiro",2013-06-01,,otros,18,20,0,asiatico
1648,"Smith, Michael",1986-06-15,1991-05-01,otros,58,19,0,blanco
1649,"Li, Hiro",2006-12-15,,varon,20,3,0,asiatico
1650,"Smith, Michael",2012-12-02,,varon,45,4,0,blanco
1651,"Patel, Arjun",1988-07-14,,mujer,46,12,0,indio
1652,"Smith, Emily",2020-07-03,2025-01-27,otros,58,14,0,blanco
1653,"Papadopoulos, Sofia",1994-11-11,,mujer,31,6,0,griego
1654,"Royo, América",2012-06-03,2019-08-13,varon,19,10,0,latino
1655,"Papadopoulos, Nikos",2016-09-07,,otros,42,16,0,griego
1656,"Papadopoulos, Nikos",2020-11-11,2020-12-26,varon,59,4,0,griego
1657,"Jackson, Jamal",1990-07-07,1999-01-09,otros,39,2,0,afrodescendiente
1658,"Smith, Michael",2015-04-10,,varon,62,5,0,blanco
1659,"Tanaka, Mei",2001-01-11,,varon,28,20,0,asiatico
1660,"Sharma, Arjun",2002-11-26,,otros,31,13,0,indio
1661,"Jackson, Aisha",2014-05-24,2019-11-29,otros,52,17,0,afrodescendiente
1662,"Patel, Arjun",1984-01-07,1987-12-24,otros,19,10,0,indio
1663,"Washington, Aisha",1996-04-24,,otros,59,13,0,afrodescendiente
1664,"Tanaka, Hiro",2020-06-27,,mujer,39,11,0,asiatico
1665,"Li, Mei",1999-03-15,2016-07-05,varon,49,19,0,asiatico
1666,"Jackson, Aisha",2007-02-16,2017-03-04,otros,51,3,0,afrodescendiente
1667,"Papadopoulos, Sofia",2012-04-25,2022-02-15,mujer,66,14,0,griego
1668,"Brown, Michael",2018-10-18,,mujer,20,18,0,blanco
1669,"Smith, John",1983-08-12,,otros,19,1,0,blanco
1670,"Brown, Emily",2024-11-07,,mujer,56,6,0,blanco
1671,"Jackson, Aisha",2000-07-10,2023-02-04,otros,22,9,0,afrodescendiente
1672,"Papadopoulos, Nikos",2023-03-08,,varon,23,18,1,griego
1673,"Garrido, Faustino",1992-05-30,,mujer,66,13,0,latino
1674,"Sosa, Héctor",2024-09-18,,mujer,43,2,0,latino
1675,"Brown, Emily",1997-05-16,,mujer,50,2,0,blanco
1676,"Li, Hiro",2010-12-17,,otros,37,19,0,asiatico
1677,"Patel, Rudra",1990-06-04,2005-07-16,otros,66,7,0,indio
1678,"Papadopoulos, Nikos",2003-06-05,2010-07-21,mujer,50,17,0,griego
1679,"Brown, Emily",1989-08-22,,mujer,62,13,0,blanco
1680,"Patel, Arjun",2025-02-03,2025-02-08,mujer,67,20,0,indio
1681,"Jackson, Aisha",2011-07-12,2025-01-29,mujer,41,5,0,afrodescendiente
1682,"Jackson, Jamal",1987-11-08,,otros,41,6,0,afrodescendiente
1683,"Bayón, Artemio",2013-05-08,2018-02-25,mujer,32,11,0,latino
1684,"Brown, Michael",2021-05-21,2022-11-12,mujer,32,17,0,blanco
1685,"Jackson, Jamal",1988-10-11,1997-10-31,mujer,20,14,0,afrodescendiente
1686,"Hernando, Reinaldo",1999-02-22,,otros,26,3,0,latino
1687,"Li, Hiro",2002-10-05,2020-04-06,otros,68,11,0,asiatico
1688,"Brown, Emily",1999-07-12,,varon,39,15,0,blanco
1689,"Tanaka, Mei",1999-09-28,2001-05-04,otros,26,8,0,asiatico
1690,"Smith, Emily",2020-07-26,,mujer,60,8,0,blanco
1691,"Sharma, Rudra",1987-10-26,,mujer,38,8,0,indio
1692,"Sharma, Rudra",2006-02-11,2020-05-10,varon,66,16,0,indio
1693,"Valencia, Clara",2009-06-23,2018-10-06,varon,61,7,0,latino
1694,"Tanaka, Mei",2011-07-15,,varon,18,14,0,asiatico
1695,"Patel, Arjun",1993-09-19,,varon,46,1,0,indio
1696,"Brown, John",2018-09-25,,otros,30,2,0,blanco
1697,"Li, Mei",2022-03-29,2024-11-15,varon,56,14,0,asiatico
1698,"Smith, Michael",2003-04-08,,mujer,34,3,0,blanco
1699,"Tanaka, Hiro",1992-12-24,2014-01-07,mujer,53,8,0,asiatico
1700,"Smith, Michael",1987-03-18,,mujer,38,8,0,blanco
1701,"Papadopoulos, Sofia",2004-05-23,2020-06-22,mujer,54,10,0,griego
1702,"Papadopoulos, Sofia",1993-03-25,,varon,56,11,0,griego
1703,"Patel, Arjun",2009-12-21,,varon,44,3,0,indio
1704,"Solé, Amelia",2013-12-07,,otros,59,4,0,latino
1705,"Jackson, Aisha",1986-05-21,,otros,43,5,0,afrodescendiente
1706,"Papadopoulos, Sofia",2001-11-25,,mujer,21,20,0,griego
1707,"Durán, Saturnino",2006-04-04,,varon,20,14,0,latino
1708,"Li, Hiro",2004-02-07,,mujer,20,5,0,asiatico
1709,"Patel, Rudra",2001-11-18,,mujer,28,3,0,indio
1710,"Papadopoulos, Sofia",2023-01-21,,varon,44,15,0,griego
1711,"Chico, Luis Ángel",1984-11-29,,mujer,52,13,0,latino
1712,"Brown, Emily",2017-03-30,,varon,50,7,0,blanco
1713,"Patel, Arjun",1983-08-23,2012-12-09,varon,61,3,0,indio
1714,"Tanaka, Mei",1999-08-04,,otros,60,5,0,asiatico
1715,"Patel, Rudra",2022-04-03,,mujer,50,20,0,indio
1716,"Jove, Haydée",2002-02-14,,mujer,60,4,0,latino
1717,"Jackson, Jamal",2022-10-29,,mujer,50,6,0,afrodescendiente
1718,"Brown, Emily",2023-06-26,2023-08-22,varon,24,18,0,blanco
1719,"Pagès, Rufina",2009-09-12,2011-06-17,otros,34,12,0,latino
1720,"Washington, Aisha",2015-10-23,,varon,32,1,0,afrodescendiente
1721,"Papadopoulos, Sofia",2020-01-28,2020-02-16,varon,52,19,0,griego
1722,"Washington, Aisha",2001-10-19,,otros,57,17,0,afrodescendiente
1723,"Papadopoulos, Sofia",2008-08-09,,otros,53,7,0,griego
1724,"Álamo, Estefanía",2013-02-24,,otros,56,10,0,latino
1725,"Brown, John",2002-03-12,2007-08-17,otros,53,5,0,blanco
1726,"Papadopoulos, Nikos",1994-08-18,,varon,58,14,0,griego
1727,"Washington, Jamal",2004-12-17,,varon,30,20,0,afrodescendiente
1728,"Li, Hiro",2002-01-06,2012-10-06,varon,69,16,0,asiatico
1729,"Papadopoulos, Nikos",2022-07-31,,mujer,34,7,0,griego
1730,"Papadopoulos, Sofia",2010-11-06,2024-11-27,mujer,52,5,0,griego
1731,"Torrents, Dimas",2000-12-07,,varon,61,20,0,latino
1732,"Priego, Amor",1989-01-03,2008-04-06,mujer,27,14,0,latino
1733,"Smith, Emily",2024-06-04,,varon,36,10,1,blanco
1734,"Li, Mei",2013-07-18,,mujer,48,16,0,asiatico
1735,"Patel, Rudra",2022-12-27,,otros,45,18,0,indio
1736,"Papadopoulos, Nikos",2019-09-04,,varon,57,1,0,griego
1737,"Li, Mei",1990-06-24,,otros,18,20,0,asiatico
1738,"Smith, John",2011-12-05,,otros,26,2,0,blanco
1739,"Jackson, Jamal",2014-11-11,,varon,66,8,0,afrodescendiente
1740,"Li, Mei",1999-02-15,,mujer,30,20,0,asiatico
1741,"Sharma, Rudra",2014-08-24,,otros,42,17,0,indio
1742,"Patel, Rudra",2014-10-16,,otros,45,12,0,indio
1743,"Smith, Michael",1997-10-13,,varon,64,2,0,blanco
1744,"Brown, John",2002-02-20,,otros,68,14,0,blanco
1745,"Smith, Emily",2024-04-18,2024-06-08,otros,48,17,0,blanco
1746,"Jackson, Aisha",2011-08-04,,varon,38,18,0,afrodescendiente
1747,"Marín, Ágata",1988-02-25,,otros,60,19,0,latino
1748,"Jackson, Aisha",2002-07-22,2010-12-30,mujer,57,20,0,afrodescendiente
1749,"Li, Hiro",2001-08-24,2018-08-20,varon,56,11,0,asiatico
1750,"Patel, Arjun",2006-01-19,,varon,34,7,0,indio
1751,"Smith, John",1998-07-25,,varon,27,15,0,blanco
1752,"Li, Mei",2013-11-01,,otros,30,5,0,asiatico
1753,"Brown, John",1986-09-21,,otros,37,17,0,blanco
1754,"Sharma, Arjun",2012-02-26,2020-09-21,varon,62,5,0,indio
1755,"Patel, Rudra",1993-09-19,2015-08-30,mujer,65,12,0,indio
1756,"Li, Hiro",1982-03-14,,mujer,33,1,0,asiatico
1757,"Washington, Aisha",1999-03-08,,mujer,41,10,0,afrodescendiente
1758,"Jackson, Jamal",1989-06-07,,varon,56,19,0,afrodescendiente
1759,"Smith, Michael",1982-07-03,,otros,66,14,0,blanco
1760,"Tanaka, Mei",1982-06-23,,mujer,48,14,0,asiatico
1761,"Smith, Emily",2003-12-27,,otros,36,14,0,blanco
1762,"Papadopoulos, Nikos",1989-02-20,,varon,63,13,0,griego
1763,"Patel, Arjun",2005-12-31,,otros,23,7,0,indio
1764,"Calvo, Jonatan",1991-06-18,,varon,27,10,0,latino
1765,"Papadopoulos, Nikos",2007-03-22,,otros,31,15,0,griego
1766,"Li, Hiro",2021-06-08,,varon,33,6,0,asiatico
1767,"Papadopoulos, Sofia",1985-02-06,2003-09-29,otros,46,12,0,griego
1768,"Borrego, Nieves",1999-09-21,,varon,60,11,0,latino
1769,"Sharma, Arjun",2003-10-15,,mujer,61,18,0,indio
1770,"Jackson, Jamal",2015-04-06,,otros,66,9,0,afrodescendiente
1771,"Papadopoulos, Sofia",2017-06-26,2020-07-22,varon,49,5,0,griego
1772,"Jackson, Aisha",2018-11-17,2022-06-16,mujer,62,19,0,afrodescendiente
1773,"Morillo, Hilario",2006-07-01,,mujer,51,20,0,latino
1774,"Pont, Ricarda",2008-10-31,,varon,68,14,0,latino
1775,"Brown, Emily",2014-08-18,2019-05-15,varon,59,3,0,blanco
1776,"Sharma, Arjun",1985-01-20,2022-12-16,mujer,36,18,0,indio
1777,"Jackson, Aisha",1999-11-14,2003-04-21,mujer,37,19,0,afrodescendiente
1778,"Papadopoulos, Nikos",1982-02-04,2016-07-14,otros,33,3,0,griego
1779,"Washington, Aisha",2018-03-08,,otros,52,17,0,afrodescendiente
1780,"Papadopoulos, Sofia",1981-10-16,,mujer,49,17,0,griego
1781,"Tanaka, Hiro",2024-07-30,2024-12-25,varon,44,2,0,asiatico
1782,"Li, Mei",2005-09-01,,otros,19,20,0,asiatico
1783,"Sharma, Rudra",2010-11-21,2012-03-24,otros,66,6,0,indio
1784,"Jackson, Aisha",2016-11-08,2018-04-17,otros,42,20,0,afrodescendiente
1785,"Duque, Anacleto",2014-08-01,2020-01-08,mujer,28,7,0,latino
1786,"Carpio, Jimena",1998-04-07,,varon,59,19,0,latino
1787,"Sharma, Rudra",2004-02-01,,mujer,33,2,0,indio
1788,"Washington, Jamal",2001-08-31,2005-10-04,otros,53,16,0,afrodescendiente
1789,"Brown, Michael",2009-09-24,,otros,26,19,0,blanco
1790,"Li, Hiro",1997-05-15,2008-09-17,mujer,60,15,0,asiatico
1791,"Li, Hiro",2011-05-29,,otros,43,19,0,asiatico
1792,"Li, Hiro",1990-12-24,,mujer,19,5,0,asiatico
1793,"Bolaños, Antonia",2021-06-21,,mujer,49,14,0,latino
1794,"Puig, Blanca",2013-04-05,2024-01-27,varon,62,13,0,latino
1795,"Ripoll, Ildefonso",2020-02-08,2022-12-30,mujer,35,20,0,latino
1796,"Li, Mei",2019-12-16,,varon,19,13,0,asiatico
1797,"Sharma, Rudra",1999-08-22,,otros,57,7,0,indio
1798,"Patel, Arjun",1996-04-21,,varon,37,10,0,indio
1799,"Brown, John",2001-05-20,,varon,41,13,0,blanco
1800,"Nicolau, David",2002-09-24,2022-10-02,varon,58,7,0,latino
1801,"Li, Hiro",1993-02-28,,varon,24,2,0,asiatico
1802,"Washington, Aisha",2005-10-21,,varon,62,3,0,afrodescendiente
1803,"Papadopoulos, Sofia",2024-01-19,2024-02-10,mujer,28,1,0,griego
1804,"Li, Hiro",1997-10-11,,varon,24,11,0,asiatico
1805,"Jackson, Aisha",1995-11-30,2014-10-17,varon,37,13,0,afrodescendiente
1806,"Brown, Michael",2024-01-14,,mujer,33,1,0,blanco
1807,"Vazquez, Nicolás",1995-05-17,,varon,24,17,0,latino
1808,"Briones, Remigio",1999-08-12,2015-10-02,otros,63,15,0,latino
1809,"Brown, John",2002-12-03,,otros,63,6,0,blanco
1810,"Jackson, Jamal",1981-08-23,,mujer,26,9,0,afrodescendiente
1811,"Patel, Arjun",1981-12-15,,otros,47,5,0,indio
1812,"Tanaka, Hiro",2010-05-22,,varon,52,1,0,asiatico
1813,"Smith, Emily",2022-10-21,2023-08-22,mujer,22,20,0,blanco
1814,"Brown, Emily",2023-02-17,,otros,25,17,0,blanco
1815,"Jackson, Jamal",2001-03-16,2021-06-27,varon,22,20,0,afrodescendiente
1816,"Sharma, Rudra",1995-03-26,2005-09-07,varon,67,1,0,indio
1817,"Papadopoulos, Nikos",2022-08-21,2023-09-14,varon,37,6,0,griego
1818,"Sáenz, Rolando",1993-07-21,,mujer,37,4,0,latino
1819,"Papadopoulos, Sofia",1987-06-18,1995-12-18,mujer,42,15,0,griego
1820,"Brown, Emily",2008-01-19,,varon,19,19,0,blanco
1821,"Jackson, Aisha",2005-05-06,2014-06-22,otros,66,14,0,afrodescendiente
1822,"Tanaka, Mei",1996-10-29,,otros,45,15,0,asiatico
1823,"Jackson, Jamal",2003-11-18,,varon,61,6,0,afrodescendiente
1824,"Li, Mei",2024-10-22,2024-11-30,otros,29,5,0,asiatico
1825,"Solera, Fabiola",2022-09-23,,varon,40,19,0,latino
1826,"Li, Hiro",2006-03-17,,varon,33,16,0,asiatico
1827,"Soto, Margarita",2008-07-06,,mujer,67,3,0,latino
1828,"Peláez, Macarena",2006-03-17,,varon,33,6,0,latino
1829,"Papadopoulos, Sofia",1982-04-07,2001-11-12,otros,40,15,0,griego
1830,"Li, Mei",2012-02-22,,mujer,62,18,0,asiatico
1831,"Alonso, Diego",2020-05-23,2022-12-03,otros,20,4,0,latino
1832,"Papadopoulos, Nikos",1990-08-27,,otros,32,7,0,griego
1833,"Papadopoulos, Nikos",2017-07-24,,varon,46,6,0,griego
1834,"Papadopoulos, Nikos",2015-01-15,2020-08-03,mujer,48,10,0,griego
1835,"Patel, Arjun",2007-12-13,,otros,44,8,0,indio
1836,"Li, Mei",1995-08-09,2024-03-07,otros,27,4,0,asiatico
1837,"Papadopoulos, Sofia",1982-04-29,,mujer,56,11,0,griego
1838,"Washington, Aisha",1995-03-15,1998-07-03,varon,30,9,0,afrodescendiente
1839,"Sharma, Rudra",2011-05-12,,otros,56,17,0,indio
1840,"Sharma, Rudra",2023-01-30,,otros,69,11,0,indio
1841,"Bonilla, David",1986-01-09,,varon,36,10,0,latino
1842,"Tanaka, Hiro",2016-05-19,,otros,44,20,0,asiatico
1843,"Papadopoulos, Sofia",2001-03-06,,otros,19,1,0,griego
1844,"Washington, Jamal",1981-09-29,,varon,44,20,0,afrodescendiente
1845,"Patel, Arjun",2005-11-24,2009-03-27,mujer,23,12,0,indio
1846,"Brown, Emily",2008-04-11,2013-06-24,otros,58,11,0,blanco
1847,"Jackson, Aisha",2024-07-18,,mujer,41,11,0,afrodescendiente
1848,"Sharma, Arjun",1996-08-08,,mujer,62,8,0,indio
1849,"Smith, John",2011-01-08,,varon,24,5,0,blanco
1850,"Patel, Arjun",1982-11-10,,otros,38,7,0,indio
1851,"Jackson, Aisha",2021-03-23,2024-11-01,otros,29,5,0,afrodescendiente
1852,"Sharma, Arjun",2014-08-23,2023-11-06,varon,34,6,0,indio
1853,"Patel, Rudra",1983-02-09,2002-04-10,varon,54,12,0,indio
1854,"Tanaka, Hiro",2015-12-25,,otros,35,10,0,asiatico
1855,"Sharma, Arjun",1984-03-02,,varon,27,2,0,indio
1856,"Araujo, José Mari",1994-05-06,,varon,22,14,0,latino
1857,"Washington, Aisha",2015-02-09,2021-05-22,varon,66,17,0,afrodescendiente
1858,"Brown, Michael",1999-07-27,2018-03-16,otros,42,18,0,blanco
1859,"Carpio, Adán",2021-05-30,,varon,66,16,0,latino
1860,"Brown, John",1984-03-20,,varon,58,16,0,blanco
1861,"Papadopoulos, Sofia",2000-08-14,2004-05-21,mujer,54,8,0,griego
1862,"Oller, Eutimio",2002-02-17,,mujer,44,5,0,latino
1863,"Washington, Aisha",2006-09-29,,otros,38,11,0,afrodescendiente
1864,"Smith, John",2001-11-10,,mujer,32,17,0,blanco
1865,"Tanaka, Mei",2019-08-13,,varon,48,18,0,asiatico
1866,"Brown, Michael",2021-05-21,2023-08-01,varon,59,15,0,blanco
1867,"Tanaka, Hiro",2012-09-02,2022-08-09,varon,63,12,0,asiatico
1868,"Papadopoulos, Nikos",1991-03-29,2019-09-15,otros,57,10,0,griego
1869,"Brown, Michael",2019-09-24,2024-12-23,mujer,23,10,0,blanco
1870,"Washington, Jamal",1986-01-27,2022-04-05,mujer,41,12,0,afrodescendiente
1871,"Papadopoulos, Sofia",1990-10-04,2007-05-28,varon,32,5,0,griego
1872,"Washington, Aisha",1994-01-12,,varon,68,7,0,afrodescendiente
1873,"Smith, John",1994-02-20,,otros,47,4,0,blanco
1874,"Sharma, Arjun",2012-07-09,,varon,20,2,0,indio
1875,"Bayo, Gabino",2014-06-18,,mujer,37,5,0,latino
1876,"Robledo, Florentina",1984-02-02,,otros,55,11,0,latino
1877,"Smith, Michael",2001-10-04,,varon,51,9,0,blanco
1878,"Brown, John",2018-12-06,2024-10-21,mujer,56,4,0,blanco
1879,"Tanaka, Mei",2020-08-26,,mujer,43,4,0,asiatico
1880,"Tanaka, Mei",1990-01-01,,otros,57,12,0,asiatico
1881,"Brown, John",2024-11-01,,mujer,43,12,0,blanco
1882,"Brown, Michael",1981-12-30,2015-06-17,varon,61,1,0,blanco
1883,"Valverde, Sandalio",2006-06-22,,varon,56,11,0,latino
1884,"Papadopoulos, Nikos",1987-07-11,,varon,30,7,0,griego
1885,"Washington, Jamal",2010-10-22,,varon,31,12,0,afrodescendiente
1886,"Tanaka, Mei",2010-07-23,,otros,39,12,0,asiatico
1887,"Jackson, Jamal",2008-11-02,,otros,60,14,0,afrodescendiente
1888,"Jackson, Jamal",1982-11-18,2003-12-04,varon,18,2,0,afrodescendiente
1889,"Papadopoulos, Sofia",1994-06-09,,mujer,25,1,0,griego
1890,"Papadopoulos, Nikos",1989-09-29,,mujer,58,10,0,griego
1891,"Smith, Emily",2005-08-25,,otros,33,1,0,blanco
1892,"Smith, John",2016-12-22,,otros,27,15,0,blanco
1893,"Morera, María Luisa",1989-03-13,2012-03-05,varon,43,1,0,latino
1894,"Jackson, Jamal",1991-02-21,,varon,69,8,0,afrodescendiente
1895,"Washington, Aisha",1984-02-18,,varon,38,1,0,afrodescendiente
1896,"Papadopoulos, Nikos",1983-11-22,1984-03-30,otros,68,6,0,griego
1897,"Jackson, Jamal",1989-06-30,2012-01-16,otros,44,12,0,afrodescendiente
1898,"Papadopoulos, Nikos",2001-11-01,,otros,36,10,0,griego
1899,"Sharma, Arjun",1985-08-05,2020-02-18,varon,21,19,0,indio
1900,"Smith, Michael",2009-07-26,2015-12-02,mujer,20,7,0,blanco
1901,"Ríos, Celestino",1994-08-01,1999-02-21,mujer,21,1,0,latino
1902,"Papadopoulos, Nikos",2015-07-20,,mujer,59,11,0,griego
1903,"Smith, John",2024-04-14,,otros,53,14,0,blanco
1904,"Patel, Rudra",1997-10-23,,otros,31,4,0,indio
1905,"Papadopoulos, Sofia",2008-12-13,2022-04-22,otros,64,14,0,griego
1906,"Jackson, Aisha",2006-04-28,2012-02-10,mujer,52,9,0,afrodescendiente
1907,"Amat, Emelina",2015-07-20,2017-04-23,otros,18,1,0,latino
1908,"Brown, John",1997-11-04,,otros,46,3,0,blanco
1909,"Tanaka, Hiro",1986-10-07,,mujer,49,11,0,asiatico
1910,"Sharma, Arjun",2012-10-14,2019-02-26,otros,68,17,0,indio
1911,"Jackson, Aisha",2022-10-22,,varon,25,4,0,afrodescendiente
1912,"Washington, Jamal",1993-03-12,2012-11-19,varon,57,9,0,afrodescendiente
1913,"Smith, John",1998-04-24,,varon,38,14,0,blanco
1914,"Brown, John",1992-06-08,2018-09-07,mujer,54,7,0,blanco
1915,"Jackson, Jamal",1981-05-14,,varon,62,1,0,afrodescendiente
1916,"Sharma, Arjun",1987-04-02,,varon,37,12,0,indio
1917,"Tanaka, Mei",2007-07-11,,otros,68,9,0,asiatico
1918,"Patel, Rudra",2001-09-27,2002-01-18,varon,34,3,0,indio
1919,"Smith, John",2016-09-26,2019-03-26,varon,55,17,0,blanco
1920,"España, Isaías",2023-03-22,2025-02-16,mujer,36,17,0,latino
1921,"Sharma, Rudra",2007-04-13,2011-01-06,otros,56,10,0,indio
1922,"Tanaka, Mei",2008-07-20,,otros,58,17,0,asiatico
1923,"Papadopoulos, Sofia",1987-03-10,,varon,55,14,0,griego
1924,"Washington, Aisha",1983-09-12,,mujer,63,6,0,afrodescendiente
1925,"Papadopoulos, Sofia",1990-08-23,2023-09-15,otros,58,2,0,griego
1926,"Li, Mei",2008-03-25,,varon,69,11,0,asiatico
1927,"Oliveras, Nicodemo",1986-03-18,,mujer,39,4,0,latino
1928,"Papadopoulos, Sofia",2022-06-24,,varon,34,1,0,griego
1929,"Washington, Jamal",1991-08-22,,varon,56,20,0,afrodescendiente
1930,"Washington, Aisha",1984-04-25,,otros,47,1,0,afrodescendiente
1931,"Sharma, Arjun",1994-08-04,,mujer,28,1,0,indio
1932,"Tanaka, Hiro",1997-10-02,2003-05-20,varon,27,1,0,asiatico
1933,"Washington, Aisha",1982-12-31,1984-12-10,mujer,69,8,0,afrodescendiente
1934,"Patel, Arjun",2010-04-07,,varon,68,16,0,indio
1935,"Papadopoulos, Nikos",1990-04-26,,otros,22,11,0,griego
1936,"Seguí, Nerea",1993-03-26,2003-10-02,otros,34,14,0,latino
1937,"Patel, Rudra",1988-05-21,,varon,68,11,0,indio
1938,"Li, Hiro",2009-09-12,,mujer,22,5,0,asiatico
1939,"Papadopoulos, Sofia",1987-07-22,,varon,64,14,0,griego
1940,"Sharma, Rudra",1982-07-13,,mujer,28,15,0,indio
1941,"Belda, Inés",2000-03-03,,varon,26,8,0,latino
1942,"Molina, Aura",1987-06-16,,otros,30,6,0,latino
1943,"Jackson, Aisha",2007-01-24,,otros,49,15,0,afrodescendiente
1944,"Papadopoulos, Nikos",2001-12-18,2006-05-29,otros,22,18,0,griego
1945,"Brown, John",2007-12-07,2016-01-17,varon,66,7,0,blanco
1946,"Washington, Jamal",2015-03-29,,otros,42,5,0,afrodescendiente
1947,"Jackson, Jamal",1990-07-12,,mujer,20,5,0,afrodescendiente
1948,"Li, Hiro",2023-11-04,2024-02-15,mujer,38,5,0,asiatico
1949,"Jackson, Jamal",1987-11-24,,otros,68,7,0,afrodescendiente
1950,"Patel, Arjun",1984-05-09,,otros,64,18,0,indio
1951,"Patel, Arjun",1984-10-27,,mujer,43,4,0,indio
1952,"Papadopoulos, Nikos",2002-06-21,2003-05-03,otros,38,14,0,griego
1953,"Smith, John",2019-06-22,2022-12-16,otros,48,6,0,blanco
1954,"Li, Hiro",2018-06-01,2022-11-30,mujer,41,19,0,asiatico
1955,"Vélez, Carmina",2004-02-18,,varon,60,17,0,latino
1956,"Washington, Jamal",2017-01-11,,varon,23,20,0,afrodescendiente
1957,"Li, Hiro",1994-11-02,,otros,62,12,0,asiatico
1958,"Brown, Emily",2023-07-02,2025-01-11,otros,52,6,0,blanco
1959,"Washington, Jamal",1996-05-28,,otros,58,7,0,afrodescendiente
1960,"Patel, Arjun",2025-02-03,,varon,63,9,0,indio
1961,"Tanaka, Hiro",1992-08-29,,varon,62,13,0,asiatico
1962,"Smith, John",1987-05-20,,otros,34,14,0,blanco
1963,"Patel, Arjun",2020-08-16,,mujer,21,9,1,indio
1964,"Papadopoulos, Nikos",1999-08-04,2002-01-05,mujer,54,4,0,griego
1965,"Galvez, Leocadio",1989-06-20,1998-04-12,otros,66,4,0,latino
1966,"Tanaka, Hiro",2020-03-17,,otros,32,9,0,asiatico
1967,"Li, Mei",1987-07-14,,otros,27,17,0,asiatico
1968,"Papadopoulos, Nikos",2020-07-10,2022-02-02,otros,40,17,1,griego
1969,"Brown, John",1998-05-31,,otros,47,15,0,blanco
1970,"Papadopoulos, Nikos",2022-12-22,,mujer,69,5,1,griego
1971,"Smith, Emily",2003-04-25,,otros,35,12,0,blanco
1972,"Brown, Michael",2019-03-03,2021-10-25,mujer,29,19,0,blanco
1973,"Tanaka, Mei",2010-10-13,,mujer,29,18,0,asiatico
1974,"Smith, Emily",2015-02-28,,varon,33,1,0,blanco
1975,"Li, Mei",1998-12-28,,varon,31,3,0,asiatico
1976,"Washington, Aisha",2020-07-24,2024-01-12,varon,26,18,0,afrodescendiente
1977,"Papadopoulos, Nikos",2008-10-01,,mujer,30,18,0,griego
1978,"Tanaka, Mei",2024-09-07,,varon,65,18,0,asiatico
1979,"Guerrero, Humberto",2013-01-28,,mujer,66,17,0,latino
1980,"Washington, Aisha",2015-04-12,,otros,28,1,0,afrodescendiente
1981,"Alberola, Rosenda",1992-06-13,,mujer,20,14,0,latino
